Date,strategy_return,gross_strategy_return,exposure,turnover,equity,gross_equity,drawdown,strategy_key,model_key,split,threshold
2021-10-04,0.0,0.0,0.0,0.0,1.2830536427246855,1.2893905608760416,-0.04586331725843562,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-05,0.0,0.0,0.0,0.0,1.2830536427246855,1.2893905608760416,-0.04586331725843562,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-06,0.0,0.0,0.0,0.0,1.2830536427246855,1.2893905608760416,-0.04586331725843562,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-07,0.0,0.0,0.0,0.0,1.2830536427246855,1.2893905608760416,-0.04586331725843562,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-08,-0.004224593377992089,-0.0041579267113254215,0.6666666666666666,0.6666666666666666,1.2776332628020222,1.2840293694216443,-0.04989415677004505,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-11,-0.000900151993877385,-0.000900151993877385,0.6666666666666666,0.0,1.276483198673067,1.2828735478245623,-0.05074939643922294,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-12,-6.666666666666667e-05,0.0,0.0,0.6666666666666666,1.2763980997931554,1.2828735478245623,-0.05081267981279358,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-13,0.004631621571429708,0.004664954904763041,0.3333333333333333,0.3333333333333333,1.2823098927658894,1.2888580950736772,-0.04641640334528696,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-14,0.002536186443545955,0.002536186443545955,0.3333333333333333,0.0,1.285562069732347,1.2921268795020577,-0.043997937554663524,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-15,0.0021853414225173917,0.002252008089184058,1.0,0.6666666666666666,1.2883714617745505,1.2950367596869485,-0.04190874664758948,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-18,0.006753801070187822,0.006753801070187822,1.0,0.0,1.297072866331883,1.3037831803404547,-0.03543798891536043,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-19,0.0034439511642255414,0.0034439511642255414,1.0,0.0,1.301539921939972,1.3082733459422857,-0.032116084454317795,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-20,0.0017020167541223301,0.0017020167541223301,1.0,0.0,1.303755164693273,1.3105000490960512,-0.030468729814013384,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-21,-0.00129610943586204,-0.00129610943586204,1.0,0.0,1.3020653553222603,1.3088014976167202,-0.031725348441664636,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-22,0.004527639342862526,0.004527639342862526,1.0,0.0,1.3079606376519957,1.3147272787693272,-0.02734135003457261,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-25,-0.000120067794057932,-0.000120067794057932,1.0,0.0,1.3078035937035182,1.3145694223651776,-0.027458135013045393,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-26,-0.006849368885433489,-0.006849368885433489,1.0,0.0,1.2988459644605472,1.3055654514658872,-0.03411943300286846,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-27,0.00998148573637551,0.00998148573637551,1.0,0.0,1.3118103769285592,1.3185969343975987,-0.02447850990034417,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-28,0.0007328648379172353,0.0007328648379172353,1.0,0.0,1.312771756627825,1.3195632877262042,-0.02376358450161764,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-10-29,0.00522184978359741,0.00522184978359741,1.0,0.0,1.3196268535410847,1.3264538489946605,-0.018665824586607482,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-01,0.0021455631788470284,0.0021455631788470284,1.0,0.0,1.32245819632786,1.3292998395315032,-0.016560310113696408,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-02,0.006243316613424439,0.006243316613424439,1.0,0.0,1.330714721555553,1.3375990793038726,-0.010420384759528334,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-03,0.0016141989699574033,0.0016141989699574033,1.0,0.0,1.332862759888395,1.339758230359901,-0.008823006363916419,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-04,0.003960915099230282,0.003960915099230282,1.0,0.0,1.3381421161192388,1.3450648989638516,-0.004897038443813506,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-05,0.002498043437607844,0.002498043437607844,1.0,0.0,1.341484853250997,1.348424929507865,-0.0024112280209540593,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-08,-0.003479827917899988,-0.003479827917899988,1.0,0.0,1.3368167168072143,1.3437326427929712,-0.005882665280270261,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-09,-0.009568836800762592,-0.009568836800762592,1.0,0.0,1.3240249358115548,1.330874684430228,-0.015395211817012422,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-10,0.0008249921858142217,0.0008249921858142217,1.0,0.0,1.3251172460374223,1.3319726456451808,-0.014582920560646362,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-11,0.006483704246002198,0.006483704246002198,1.0,0.0,1.3337089143520058,1.3406087623433092,-0.008193767658602358,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-12,-0.0005032653927194616,-0.0005032653927194616,1.0,0.0,1.333037704811451,1.3399340803480453,-0.008692909411623262,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-15,0.003362560116046002,0.003362560116046002,1.0,0.0,1.3375201242308357,1.3444396892447545,-0.005359579726057051,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-16,-0.00515957742045577,-0.00515957742045577,1.0,0.0,1.330619085598449,1.3375029485809626,-0.010491503979975225,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-17,-0.0005013347980340107,-0.0005013347980340107,1.0,0.0,1.3299519999479101,1.3368324118103658,-0.010987579021980443,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-18,-0.003969465337597233,-0.003969465337597233,1.0,0.0,1.3246728015834488,1.331525901889508,-0.014913429545505785,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-19,-0.004274062116999958,-0.0042073954503332915,0.3333333333333333,0.6666666666666666,1.3190110677447808,1.3259236458678971,-0.01912375073825079,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-22,-0.001673945237897027,-0.001673945237897027,0.3333333333333333,0.0,1.316803115449196,1.3237041222950816,-0.020765683864668816,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-23,0.0014810222497761611,0.0014810222497761611,0.3333333333333333,0.0,1.3187533301617507,1.325664557552321,-0.019315416054728085,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-24,-0.007437990276358645,-0.007437990276358645,0.3333333333333333,0.0,1.308944455715092,1.3158042774635335,-0.026609738454287823,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-26,0.006265091453508953,0.006265091453508953,0.3333333333333333,0.0,1.3171451124377105,1.3240479115967607,-0.020511359445749,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-29,-3.3333333333333335e-05,0.0,0.0,0.3333333333333333,1.3171012076006292,1.3240479115967607,-0.020544009067100855,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-11-30,-0.00611832194275127,-0.006084988609417937,0.3333333333333333,0.3333333333333333,1.309042758381342,1.3159910951363707,-0.026536636148384862,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-12-01,-3.3333333333333335e-05,0.0,0.0,0.3333333333333333,1.3089991236227292,1.3159910951363707,-0.02656908492717991,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-12-02,0.0,0.0,0.0,0.0,1.3089991236227292,1.3159910951363707,-0.02656908492717991,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
2021-12-03,0.0,0.0,0.0,0.0,1.3089991236227292,1.3159910951363707,-0.02656908492717991,price_above_trailing_ema_20,price_above_trailing_ema_20,validation,
